Sample Name	Protocol REF	Parameter Value[HD]	Unit	Term Source REF	Term Accession Number	Parameter Value[PH]	Unit	Term Source REF	Term Accession Number	Parameter Value[TKW]	Unit	Term Source REF	Term Accession Number	Parameter Value[EW]	Unit	Term Source REF	Term Accession Number	Parameter Value[GPE]	Unit	Term Source REF	Parameter Value[GY]	Unit	Term Source REF	Parameter Value[SW]	Unit	Term Source REF	Parameter Value[GH]	Unit	Term Source REF	Term Accession Number	Parameter Value[STC]	Unit	Term Source REF	Term Accession Number	Parameter Value[PC]	Unit	Term Source REF	Term Accession Number	Parameter Value[SDS]	Unit	Term Source REF	Term Accession Number	Parameter Value[HAG]	Unit	Term Source REF	Term Accession Number	Parameter Value[ZEL]	Unit	Term Source REF	Term Accession Number	Assay Name
sample_5911	Phenotyping	163	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	46.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021	32.35	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	103.16	dt/ha	UO	84.2	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	447.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	70.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5911
sample_5912	Phenotyping	162	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	40.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021	34.98	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	103.48	dt/ha	UO	79.7	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	250.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	36.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5912
sample_5913	Phenotyping	160	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	45.3	g	UO	http://purl.obolibrary.org/obo/UO_0000021	37.88	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	111.68	dt/ha	UO	77.5	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	227.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	57.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5913
sample_5914	Phenotyping	160	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	49.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021	34.67	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	106.62	dt/ha	UO	79.5	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	497.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	58.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5914
sample_5915	Phenotyping	164	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	47.7	g	UO	http://purl.obolibrary.org/obo/UO_0000021	26.79	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	105.8	dt/ha	UO	81.1	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	175.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	54.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5915
sample_5916	Phenotyping	159	days	UO	http://purl.obolibrary.org/obo/UO_0000033	100	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	52.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021	43.53	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	116.1	dt/ha	UO	81.9	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	408.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	60.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5916
sample_5917	Phenotyping	163	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	46.5	g	UO	http://purl.obolibrary.org/obo/UO_0000021	24.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	110.36	dt/ha	UO	82.4	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	415.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	61.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5917
sample_5918	Phenotyping	166	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	43.5	g	UO	http://purl.obolibrary.org/obo/UO_0000021	41.88	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	109.82	dt/ha	UO	76.8	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	200.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	35.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5918
sample_5919	Phenotyping	165	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	46.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021	35.18	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	110.48	dt/ha	UO	78.5	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	67.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187	14.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	516.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	53.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5919
sample_592	Phenotyping	155	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	36.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	78.6666666666667	dt/ha	UO	74.1	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_592
sample_5920	Phenotyping	161	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	43.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021	30.45	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	99.92	dt/ha	UO	81.5	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	67.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	484.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	50.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5920
sample_5921	Phenotyping	161	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021	21.5	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	123.28	dt/ha	UO	79.0	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	423.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	49.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5921
sample_5922	Phenotyping	157	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	47.1	g	UO	http://purl.obolibrary.org/obo/UO_0000021	34.1	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	102.64	dt/ha	UO	80.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	380.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	53.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5922
sample_5923	Phenotyping	160	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	45.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021	31.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	107.62	dt/ha	UO	78.7	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	385.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	41.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5923
sample_5924	Phenotyping	160	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	40.5	g	UO	http://purl.obolibrary.org/obo/UO_0000021	30.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	113.32	dt/ha	UO	74.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	355.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	26.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5924
sample_5925	Phenotyping	159	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021	28.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	115.32	dt/ha	UO	79.7	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	408.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	52.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5925
sample_5926	Phenotyping	163	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	45.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021	28.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	125.02	dt/ha	UO	77.0	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	343.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	39.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5926
sample_5927	Phenotyping	164	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	49.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021	32.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	117.58	dt/ha	UO	78.0	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	317.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	36.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5927
sample_5928	Phenotyping	163	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	45.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021	31.4	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	115.36	dt/ha	UO	77.0	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	346.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	50.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5928
sample_5929	Phenotyping	162	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	51.3	g	UO	http://purl.obolibrary.org/obo/UO_0000021	37.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	128.34	dt/ha	UO	78.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	176.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	23.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5929
sample_593	Phenotyping	140	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	56.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	91.0	dt/ha	UO	78.2	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_593
sample_5930	Phenotyping	162	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	48.3	g	UO	http://purl.obolibrary.org/obo/UO_0000021	32.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	122.98	dt/ha	UO	78.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	441.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	54.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5930
sample_5931	Phenotyping	162	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	44.7	g	UO	http://purl.obolibrary.org/obo/UO_0000021	30.39	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	114.26	dt/ha	UO	77.8	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.7	%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.7	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	487.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	28.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5931
sample_5932	Phenotyping	163	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	40.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021	23.57	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	101.94	dt/ha	UO	78.8	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	440.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	48.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5932
sample_5933	Phenotyping	160	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	41.1	g	UO	http://purl.obolibrary.org/obo/UO_0000021	28.45	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	114.7	dt/ha	UO	78.1	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	439.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	45.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5933
sample_5934	Phenotyping	152	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	51.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021	29.39	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	117.82	dt/ha	UO	78.0	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	298.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	48.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5934
sample_5935	Phenotyping	151	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	57.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021	35.47	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	115.14	dt/ha	UO	76.2	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	380.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	55.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5935
sample_5936	Phenotyping	161	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	38.7	g	UO	http://purl.obolibrary.org/obo/UO_0000021	25.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	107.32	dt/ha	UO	80.3	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	400.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	47.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5936
sample_5937	Phenotyping	163	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	45.3	g	UO	http://purl.obolibrary.org/obo/UO_0000021	39.08	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	113.12	dt/ha	UO	78.0	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	210.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	28.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5937
sample_5938	Phenotyping	165	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	43.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021	30.4	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	113.42	dt/ha	UO	75.8	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	398.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	59.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5938
sample_5939	Phenotyping	163	days	UO	http://purl.obolibrary.org/obo/UO_0000033	100	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	48.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021	35.09	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	115.52	dt/ha	UO	80.4	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	333.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	62.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5939
sample_594	Phenotyping	152	days	UO	http://purl.obolibrary.org/obo/UO_0000033	100	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	46.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	93.8333333333333	dt/ha	UO	82.5	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_594
sample_5940	Phenotyping	166	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021	29.05	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	99.98	dt/ha	UO	80.4	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	461.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	51.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5940
sample_5941	Phenotyping	162	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.3	g	UO	http://purl.obolibrary.org/obo/UO_0000021	31.3	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	112.4	dt/ha	UO	80.4	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	429.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	50.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5941
sample_5942	Phenotyping	165	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	45.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021	30.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	113.06	dt/ha	UO	79.7	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	67.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187	15.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	489.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	68.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5942
sample_5943	Phenotyping	165	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	48.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021	35.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	109.48	dt/ha	UO	80.4	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	474.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	64.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5943
sample_5944	Phenotyping	163	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	43.5	g	UO	http://purl.obolibrary.org/obo/UO_0000021	31.7	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	110.88	dt/ha	UO	73.7	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.7	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	470.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	50.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098	assay_5944
