Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Genus]	Characteristics[Species]	Characteristics[Observation Unit Type]	Characteristics[Variety Name]	Characteristics[Original Coding]	Characteristics[Reference Database 1]	Characteristics[Reference Database 2]	Protocol REF	Sample Name	Factor Value[year]	Factor Value[loc]	Factor Value[rep]	Factor Value[block]
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_1750	2009	WOH	1	15
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_1840	2009	WOH	1	24
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_6280	2010	WOH	2	68
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_3780	2010	JAN	1	29
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_1410	2009	SEL	2	61
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_5620	2010	WOH	1	2
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_2980	2010	AND	1	29
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_4298	2010	SAU	1	15
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_2190	2009	WOH	2	59
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_3600	2010	JAN	2	20
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_4299	2010	SAU	2	15
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_5320	2010	SEL	2	52
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_5010	2010	SEL	1	21
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_700	2009	AND	2	70
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_10	2009	AND	1	1
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_2480	2010	AND	2	4
genotype_395	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_820	2009	SEL	1	2
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_2339	2009	WOH	2	74
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_1790	2009	WOH	1	19
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_4200	2010	SAU	1	10
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_5800	2010	WOH	1	20
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_1180	2009	SEL	1	38
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_6150	2010	WOH	2	55
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_2420	2010	AND	1	1
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_5050	2010	SEL	1	25
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_3140	2010	AND	2	37
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_3680	2010	JAN	2	24
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_4580	2010	SAU	2	29
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_320	2009	AND	1	32
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_1439	2009	SEL	2	64
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_3420	2010	JAN	1	11
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_5350	2010	SEL	2	55
genotype_396	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_560	2009	AND	2	56
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_2500	2010	AND	1	5
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_4520	2010	SAU	1	26
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_2560	2010	AND	2	8
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_5880	2010	WOH	1	28
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_110	2009	AND	1	11
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_1200	2009	SEL	1	40
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_2200	2009	WOH	2	60
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_500	2009	AND	2	50
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_3840	2010	JAN	1	32
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_1540	2009	SEL	2	74
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_3300	2010	JAN	2	5
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_5509	2010	SEL	2	71
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_1610	2009	WOH	1	1
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_6080	2010	WOH	2	48
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_4720	2010	SAU	2	36
genotype_397	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_5030	2010	SEL	1	23
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_5860	2010	WOH	1	26
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_1339	2009	SEL	2	54
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_6010	2010	WOH	2	41
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_1110	2009	SEL	1	31
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_4260	2010	SAU	1	13
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_140	2009	AND	1	14
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_3900	2010	JAN	1	35
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_4940	2010	SEL	1	14
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_600	2009	AND	2	60
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_5550	2010	SEL	2	75
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_2680	2010	AND	1	14
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_4540	2010	SAU	2	27
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_1650	2009	WOH	1	5
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_2700	2010	AND	2	15
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_3700	2010	JAN	2	25
genotype_398	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_2340	2009	WOH	2	74
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_4620	2010	SAU	2	31
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_4340	2010	SAU	1	17
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_2080	2009	WOH	2	48
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_570	2009	AND	2	57
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_3620	2010	JAN	1	21
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_2640	2010	AND	2	12
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_5160	2010	SEL	1	36
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_2639	2010	AND	1	12
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_30	2009	AND	1	3
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_6130	2010	WOH	2	53
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_960	2009	SEL	1	16
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_1800	2009	WOH	1	20
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_5510	2010	SEL	2	71
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_3820	2010	JAN	2	31
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_5840	2010	WOH	1	24
genotype_399	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Robigus	check_9	http://wheatpedigree.net/sort/show/88108	NA	Phenotyping	sample_1340	2009	SEL	2	54
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_2581	2010	AND	2	10
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_2201	2009	WOH	2	61
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_4921	2010	SEL	1	13
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_4302	2010	SAU	1	16
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_6151	2010	WOH	2	56
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_1581	2009	SEL	2	79
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_21	2009	AND	1	3
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_3961	2010	JAN	1	39
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_5201	2010	SEL	2	41
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_4161	2010	SAU	2	9
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_2681	2010	AND	1	15
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_571	2009	AND	2	58
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_3982	2010	JAN	2	40
genotype_4	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Alidos	GW0004	http://wheatpedigree.net/sort/show/3424	https://www.proplanta.de/Pflanzenbauberater/Sorten/Alidos--Winterweichweizen_sks_1927WW1.html	Phenotyping	sample_1891	2009	WOH	1	30
