Sample Name	Protocol REF	Parameter Value[HD]	Unit	Term Source REF	Term Accession Number	Parameter Value[PH]	Unit	Term Source REF	Term Accession Number	Parameter Value[TKW]	Unit	Term Source REF	Term Accession Number	Parameter Value[EW]	Unit	Term Source REF	Term Accession Number	Parameter Value[GPE]	Unit	Term Source REF	Parameter Value[GY]	Unit	Term Source REF	Parameter Value[SW]	Unit	Term Source REF	Parameter Value[GH]	Unit	Term Source REF	Term Accession Number	Parameter Value[STC]	Unit	Term Source REF	Term Accession Number	Parameter Value[PC]	Unit	Term Source REF	Term Accession Number	Parameter Value[SDS]	Unit	Term Source REF	Term Accession Number	Parameter Value[HAG]	Unit	Term Source REF	Term Accession Number	Parameter Value[ZEL]	Unit	Term Source REF	Term Accession Number
sample_6048	Phenotyping	158	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	50.7	g	UO	http://purl.obolibrary.org/obo/UO_0000021	25.72	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	109.38	dt/ha	UO	77.9	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	413.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	55.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6049	Phenotyping	159	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	43.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021	34.67	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	121.2	dt/ha	UO	75.7	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	372.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	51.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_605	Phenotyping	148	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	95.0	dt/ha	UO	76.2	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6050	Phenotyping	165	days	UO	http://purl.obolibrary.org/obo/UO_0000033	70	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	36.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021	21.47	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	105.36	dt/ha	UO	75.7	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.7	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	535.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	37.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6051	Phenotyping	162	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	39.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021	31.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	118.92	dt/ha	UO	77.0	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	356.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	65.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6052	Phenotyping	165	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	39.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021	29.82	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	104.68	dt/ha	UO	77.8	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	315.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	42.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6053	Phenotyping	165	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	38.4	g	UO	http://purl.obolibrary.org/obo/UO_0000021	33.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	111.34	dt/ha	UO	78.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	397.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	53.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6054	Phenotyping	159	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	48.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021	39.34	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	122.22	dt/ha	UO	79.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	312.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	47.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6055	Phenotyping	160	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	44.7	g	UO	http://purl.obolibrary.org/obo/UO_0000021	37.65	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	110.52	dt/ha	UO	76.1	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	394.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	55.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6056	Phenotyping	154	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	54.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021	34.35	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	108.36	dt/ha	UO	78.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	321.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	53.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6057	Phenotyping	160	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	45.3	g	UO	http://purl.obolibrary.org/obo/UO_0000021	36.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	119.06	dt/ha	UO	76.0	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	443.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	46.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6058	Phenotyping	161	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	43.5	g	UO	http://purl.obolibrary.org/obo/UO_0000021	31.67	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	102.76	dt/ha	UO	82.9	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	191.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	66.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6059	Phenotyping	166	days	UO	http://purl.obolibrary.org/obo/UO_0000033	110	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.3	g	UO	http://purl.obolibrary.org/obo/UO_0000021	28.81	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	105.84	dt/ha	UO	83.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	413.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	46.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_606	Phenotyping	153	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	44.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	91.6666666666667	dt/ha	UO	72.0	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6060	Phenotyping	164	days	UO	http://purl.obolibrary.org/obo/UO_0000033	70	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	38.4	g	UO	http://purl.obolibrary.org/obo/UO_0000021	32.66	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	98.78	dt/ha	UO	79.2	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	458.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	40.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6061	Phenotyping	161	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	48.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021	36.55	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	107.96	dt/ha	UO	76.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	450.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	65.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6062	Phenotyping	165	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	48.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021	30.45	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	105.94	dt/ha	UO	79.5	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.7	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	552.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	58.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6063	Phenotyping	159	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	42.6	g	UO	http://purl.obolibrary.org/obo/UO_0000021	36.64	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	107.28	dt/ha	UO	75.9	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	400.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	44.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6064	Phenotyping	160	days	UO	http://purl.obolibrary.org/obo/UO_0000033	70	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	43.5	g	UO	http://purl.obolibrary.org/obo/UO_0000021	29.97	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	105.78	dt/ha	UO	77.2	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	365.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	49.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6065	Phenotyping	158	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	41.7	g	UO	http://purl.obolibrary.org/obo/UO_0000021	38.54	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	108.78	dt/ha	UO	74.3	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	316.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	49.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6066	Phenotyping	162	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	48.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021	38.51	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	107.6	dt/ha	UO	78.4	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	440.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	54.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6067	Phenotyping	156	days	UO	http://purl.obolibrary.org/obo/UO_0000033	70	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	44.1	g	UO	http://purl.obolibrary.org/obo/UO_0000021	29.24	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	96.6	dt/ha	UO	76.2	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.7	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	578.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	42.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6068	Phenotyping	166	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	43.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021	34.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	97.98	dt/ha	UO	76.8	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.7	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	325.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	44.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6069	Phenotyping	156	days	UO	http://purl.obolibrary.org/obo/UO_0000033	105	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	46.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021	30.56	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	101.42	dt/ha	UO	82.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	502.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	58.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_607	Phenotyping	144	days	UO	http://purl.obolibrary.org/obo/UO_0000033	75	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	46.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	95.3333333333333	dt/ha	UO	78.7	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6070	Phenotyping	160	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	40.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021	34.58	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	70.66	dt/ha	UO	80.8	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	67.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187	14.7	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	370.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	64.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6071	Phenotyping	162	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	41.4	g	UO	http://purl.obolibrary.org/obo/UO_0000021	33.52	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	99.38	dt/ha	UO	77.1	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.5	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	480.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	61.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6072	Phenotyping	160	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	48.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021	32.73	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	93.8	dt/ha	UO	81.3	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	14.0	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	407.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	64.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6073	Phenotyping	158	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	46.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021	29.39	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	104.9	dt/ha	UO	80.3	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	461.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	56.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6074	Phenotyping	164	days	UO	http://purl.obolibrary.org/obo/UO_0000033	100	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	47.7	g	UO	http://purl.obolibrary.org/obo/UO_0000021	27.18	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	114.66	dt/ha	UO	81.9	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.7	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	322.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	57.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6075	Phenotyping	163	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	46.2	g	UO	http://purl.obolibrary.org/obo/UO_0000021	31.42	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	103.26	dt/ha	UO	81.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	390.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	55.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6076	Phenotyping	165	days	UO	http://purl.obolibrary.org/obo/UO_0000033	95	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	45.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021	35.61	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	94.88	dt/ha	UO	82.0	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	392.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	55.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6077	Phenotyping	159	days	UO	http://purl.obolibrary.org/obo/UO_0000033	85	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	37.5	g	UO	http://purl.obolibrary.org/obo/UO_0000021	33.65	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	100.64	dt/ha	UO	79.7	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	69.1	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	473.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	44.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6078	Phenotyping	163	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	48.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021	38.8	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	117.46	dt/ha	UO	80.3	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.9	%	UO	http://purl.obolibrary.org/obo/UO_0000187	11.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	307.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	30.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6079	Phenotyping	164	days	UO	http://purl.obolibrary.org/obo/UO_0000033	90	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	47.4	g	UO	http://purl.obolibrary.org/obo/UO_0000021	29.4	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	115.36	dt/ha	UO	81.7	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	68.8	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.2	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	410.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	50.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_608	Phenotyping	153	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	37.0	g	UO	http://purl.obolibrary.org/obo/UO_0000021		g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	82.6666666666667	dt/ha	UO	74.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098		sec	UO	http://purl.obolibrary.org/obo/UO_0000010		ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6080	Phenotyping	165	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	38.7	g	UO	http://purl.obolibrary.org/obo/UO_0000021	31.79	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	99.96	dt/ha	UO	77.6	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	70.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187	12.3	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	325.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	32.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
sample_6081	Phenotyping	162	days	UO	http://purl.obolibrary.org/obo/UO_0000033	80	cm	UO	http://purl.obolibrary.org/obo/UO_0000015	45.9	g	UO	http://purl.obolibrary.org/obo/UO_0000021	38.23	g	UO	http://purl.obolibrary.org/obo/UO_0000021		number	UO	113.18	dt/ha	UO	82.1	kg/hL	UO		%	UO	http://purl.obolibrary.org/obo/UO_0000187	67.4	%	UO	http://purl.obolibrary.org/obo/UO_0000187	13.6	%	UO	http://purl.obolibrary.org/obo/UO_0000187		ml	UO	http://purl.obolibrary.org/obo/UO_0000098	386.0	sec	UO	http://purl.obolibrary.org/obo/UO_0000010	64.0	ml	UO	http://purl.obolibrary.org/obo/UO_0000098
