Sample Name	Protocol REF	Parameter Value[FHB]	Parameter Value[DTR]	Parameter Value[SEP]	Assay Name
sample_6624	Phenotyping		3.25		assay_6624
sample_6625	Phenotyping		3.0		assay_6625
sample_6626	Phenotyping		3.0		assay_6626
sample_6627	Phenotyping		3.0		assay_6627
sample_6628	Phenotyping		3.25		assay_6628
sample_6629	Phenotyping		3.25		assay_6629
sample_663	Phenotyping	5.86666666666667			assay_663
sample_6630	Phenotyping		3.25		assay_6630
sample_6631	Phenotyping		4.75		assay_6631
sample_6632	Phenotyping		4.75		assay_6632
sample_6633	Phenotyping		4.75		assay_6633
sample_6634	Phenotyping		7.25		assay_6634
sample_6635	Phenotyping		7.25		assay_6635
sample_6636	Phenotyping		7.25		assay_6636
sample_6637	Phenotyping		3.25		assay_6637
sample_6638	Phenotyping		3.25		assay_6638
sample_6639	Phenotyping		3.25		assay_6639
sample_664	Phenotyping	2.22222222222222			assay_664
sample_6640	Phenotyping		3.5		assay_6640
sample_6641	Phenotyping		3.5		assay_6641
sample_6642	Phenotyping		3.5		assay_6642
sample_6643	Phenotyping		3.0		assay_6643
sample_6644	Phenotyping		3.0		assay_6644
sample_6645	Phenotyping		3.0		assay_6645
sample_6646	Phenotyping		2.5		assay_6646
sample_6647	Phenotyping		2.5		assay_6647
sample_6648	Phenotyping		2.5		assay_6648
sample_6649	Phenotyping		3.5		assay_6649
sample_665	Phenotyping	3.66666666666667			assay_665
sample_6650	Phenotyping		3.75		assay_6650
sample_6651	Phenotyping		3.5		assay_6651
sample_6652	Phenotyping		3.5		assay_6652
sample_6653	Phenotyping		3.5		assay_6653
sample_6654	Phenotyping		3.5		assay_6654
sample_6655	Phenotyping		2.0		assay_6655
sample_6656	Phenotyping		2.0		assay_6656
sample_6657	Phenotyping		2.5		assay_6657
sample_6658	Phenotyping		9.25		assay_6658
sample_6659	Phenotyping		9.25		assay_6659
sample_666	Phenotyping	6.44			assay_666
sample_6660	Phenotyping		9.25		assay_6660
sample_6661	Phenotyping		3.0		assay_6661
sample_6662	Phenotyping		3.25		assay_6662
sample_6663	Phenotyping		3.25		assay_6663
sample_6664	Phenotyping		4.0		assay_6664
sample_6665	Phenotyping		4.0		assay_6665
sample_6666	Phenotyping		4.0		assay_6666
sample_6667	Phenotyping		3.25		assay_6667
sample_6668	Phenotyping		3.0		assay_6668
sample_6669	Phenotyping		3.25		assay_6669
sample_667	Phenotyping	2.50666666666667			assay_667
sample_6670	Phenotyping		4.75		assay_6670
sample_6671	Phenotyping		4.75		assay_6671
sample_6672	Phenotyping		4.75		assay_6672
sample_6673	Phenotyping		4.0		assay_6673
sample_6674	Phenotyping		4.0		assay_6674
sample_6675	Phenotyping		4.0		assay_6675
sample_6676	Phenotyping		3.75		assay_6676
sample_6677	Phenotyping		3.75		assay_6677
sample_6678	Phenotyping		3.75		assay_6678
sample_6679	Phenotyping		5.5		assay_6679
sample_668	Phenotyping	2.01666666666667			assay_668
sample_6680	Phenotyping		5.5		assay_6680
sample_6681	Phenotyping		6.0		assay_6681
sample_6682	Phenotyping		5.0		assay_6682
sample_6683	Phenotyping		5.0		assay_6683
sample_6684	Phenotyping		5.0		assay_6684
sample_6685	Phenotyping		3.75		assay_6685
sample_6686	Phenotyping		3.75		assay_6686
sample_6687	Phenotyping		3.75		assay_6687
sample_6688	Phenotyping		10.5		assay_6688
sample_6689	Phenotyping		10.5		assay_6689
sample_669	Phenotyping	2.16388888888889			assay_669
sample_6690	Phenotyping		10.5		assay_6690
sample_6691	Phenotyping		6.25		assay_6691
sample_6692	Phenotyping		6.25		assay_6692
sample_6693	Phenotyping		6.25		assay_6693
sample_6694	Phenotyping		4.75		assay_6694
sample_6695	Phenotyping		4.75		assay_6695
sample_6696	Phenotyping		4.75		assay_6696
sample_6697	Phenotyping		4.25		assay_6697
sample_6698	Phenotyping		4.25		assay_6698
sample_6699	Phenotyping		4.25		assay_6699
sample_67	Phenotyping	26.0333333333333			assay_67
sample_670	Phenotyping	4.16666666666667			assay_670
sample_6700	Phenotyping		5.5		assay_6700
sample_6701	Phenotyping		5.5		assay_6701
sample_6702	Phenotyping		5.5		assay_6702
sample_6703	Phenotyping		3.25		assay_6703
sample_6704	Phenotyping		3.25		assay_6704
sample_6705	Phenotyping		3.25		assay_6705
sample_6706	Phenotyping		6.25		assay_6706
sample_6707	Phenotyping		6.25		assay_6707
sample_6708	Phenotyping		6.25		assay_6708
sample_6709	Phenotyping		3.75		assay_6709
sample_671	Phenotyping	2.55555555555556			assay_671
sample_6710	Phenotyping		3.75		assay_6710
sample_6711	Phenotyping		3.75		assay_6711
sample_6712	Phenotyping		7.5		assay_6712
sample_6713	Phenotyping		7.5		assay_6713
sample_6714	Phenotyping		7.5		assay_6714
sample_6715	Phenotyping		4.75		assay_6715
sample_6716	Phenotyping		4.75		assay_6716
sample_6717	Phenotyping		4.25		assay_6717
sample_6718	Phenotyping		4.0		assay_6718
sample_6719	Phenotyping		4.25		assay_6719
sample_672	Phenotyping	4.29722222222222			assay_672
sample_6720	Phenotyping		4.0		assay_6720
sample_6721	Phenotyping		3.25		assay_6721
sample_6722	Phenotyping		3.25		assay_6722
sample_6723	Phenotyping		3.25		assay_6723
sample_6724	Phenotyping		3.5		assay_6724
sample_6725	Phenotyping		3.75		assay_6725
sample_6726	Phenotyping		3.5		assay_6726
sample_6727	Phenotyping		3.0		assay_6727
sample_6728	Phenotyping		3.0		assay_6728
sample_6729	Phenotyping		3.0		assay_6729
sample_673	Phenotyping	14.0			assay_673
sample_6730	Phenotyping		5.0		assay_6730
sample_6731	Phenotyping		5.5		assay_6731
sample_6732	Phenotyping		5.0		assay_6732
sample_6733	Phenotyping		4.0		assay_6733
sample_6734	Phenotyping		4.25		assay_6734
sample_6735	Phenotyping		4.0		assay_6735
sample_6736	Phenotyping		2.75		assay_6736
sample_6737	Phenotyping		3.5		assay_6737
sample_6738	Phenotyping		3.25		assay_6738
sample_6739	Phenotyping		4.25		assay_6739
sample_674	Phenotyping	25.0777777777778			assay_674
sample_6740	Phenotyping		4.25		assay_6740
sample_6741	Phenotyping		4.25		assay_6741
sample_6742	Phenotyping		6.5		assay_6742
sample_6743	Phenotyping		6.5		assay_6743
sample_6744	Phenotyping		6.5		assay_6744
sample_6745	Phenotyping		4.5		assay_6745
sample_6746	Phenotyping		5.0		assay_6746
sample_6747	Phenotyping		4.5		assay_6747
sample_6748	Phenotyping		3.75		assay_6748
sample_6749	Phenotyping		3.75		assay_6749
sample_675	Phenotyping	29.5555555555556			assay_675
sample_6750	Phenotyping		3.75		assay_6750
sample_6751	Phenotyping		3.75		assay_6751
sample_6752	Phenotyping		3.75		assay_6752
sample_6753	Phenotyping		3.75		assay_6753
sample_6754	Phenotyping		2.25		assay_6754
sample_6755	Phenotyping		2.25		assay_6755
sample_6756	Phenotyping		2.5		assay_6756
sample_6757	Phenotyping		3.75		assay_6757
sample_6758	Phenotyping		5.0		assay_6758
sample_6759	Phenotyping		4.25		assay_6759
sample_676	Phenotyping	14.0555555555556			assay_676
sample_6760	Phenotyping		6.25		assay_6760
sample_6761	Phenotyping		6.25		assay_6761
sample_6762	Phenotyping		6.25		assay_6762
sample_6763	Phenotyping		4.0		assay_6763
sample_6764	Phenotyping		4.0		assay_6764
sample_6765	Phenotyping		3.5		assay_6765
sample_6766	Phenotyping		3.25		assay_6766
sample_6767	Phenotyping		3.5		assay_6767
sample_6768	Phenotyping		3.25		assay_6768
sample_6769	Phenotyping		5.0		assay_6769
sample_677	Phenotyping	22.0888888888889			assay_677
sample_6770	Phenotyping		5.0		assay_6770
sample_6771	Phenotyping		5.0		assay_6771
sample_6772	Phenotyping		3.0		assay_6772
sample_6773	Phenotyping		3.0		assay_6773
sample_6774	Phenotyping		3.0		assay_6774
sample_6775	Phenotyping		5.5		assay_6775
sample_6776	Phenotyping		5.5		assay_6776
sample_6777	Phenotyping		5.5		assay_6777
sample_6778	Phenotyping		4.75		assay_6778
sample_6779	Phenotyping		4.75		assay_6779
sample_678	Phenotyping	32.3555555555556			assay_678
sample_6780	Phenotyping		4.75		assay_6780
sample_6781	Phenotyping		4.0		assay_6781
sample_6782	Phenotyping		5.75		assay_6782
sample_6783	Phenotyping		4.0		assay_6783
sample_6784	Phenotyping		4.25		assay_6784
sample_6785	Phenotyping		4.25		assay_6785
sample_6786	Phenotyping		4.25		assay_6786
sample_6787	Phenotyping		2.25		assay_6787
sample_6788	Phenotyping		2.25		assay_6788
sample_6789	Phenotyping		2.25		assay_6789
sample_679	Phenotyping	12.4516666666667			assay_679
sample_6790	Phenotyping		2.25		assay_6790
sample_6791	Phenotyping		2.75		assay_6791
sample_6792	Phenotyping		2.25		assay_6792
sample_6793	Phenotyping		1.5		assay_6793
sample_6794	Phenotyping		1.5		assay_6794
sample_6795	Phenotyping		1.5		assay_6795
sample_6796	Phenotyping		1.5		assay_6796
sample_6797	Phenotyping		1.5		assay_6797
sample_6798	Phenotyping		1.75		assay_6798
sample_6799	Phenotyping		3.75		assay_6799
sample_68	Phenotyping	30.8333333333333			assay_68
sample_680	Phenotyping	18.6666666666667			assay_680
sample_6800	Phenotyping		3.75		assay_6800
sample_6801	Phenotyping		3.75		assay_6801
sample_6802	Phenotyping		2.75		assay_6802
sample_6803	Phenotyping		2.75		assay_6803
sample_6804	Phenotyping		2.75		assay_6804
sample_6805	Phenotyping		5.25		assay_6805
sample_6806	Phenotyping		6.5		assay_6806
sample_6807	Phenotyping		5.25		assay_6807
sample_6808	Phenotyping		3.75		assay_6808
sample_6809	Phenotyping		4.0		assay_6809
sample_681	Phenotyping	18.7833333333333			assay_681
sample_6810	Phenotyping		3.75		assay_6810
sample_6811	Phenotyping		3.75		assay_6811
sample_6812	Phenotyping		3.75		assay_6812
sample_6813	Phenotyping		3.75		assay_6813
sample_6814	Phenotyping		4.0		assay_6814
sample_6815	Phenotyping		4.0		assay_6815
sample_6816	Phenotyping		4.0		assay_6816
sample_6817	Phenotyping		6.75		assay_6817
sample_6818	Phenotyping		6.75		assay_6818
sample_6819	Phenotyping		7.25		assay_6819
sample_682	Phenotyping	10.0555555555556			assay_682
sample_6820	Phenotyping		2.0		assay_6820
sample_6821	Phenotyping		2.75		assay_6821
sample_6822	Phenotyping		1.75		assay_6822
sample_6823	Phenotyping		5.5		assay_6823
sample_6824	Phenotyping		5.5		assay_6824
sample_6825	Phenotyping		5.5		assay_6825
sample_6826	Phenotyping		9.75		assay_6826
sample_6827	Phenotyping		9.75		assay_6827
sample_6828	Phenotyping		9.75		assay_6828
sample_6829	Phenotyping		10.25		assay_6829
sample_683	Phenotyping	11.3166666666667			assay_683
sample_6830	Phenotyping		9.0		assay_6830
sample_6831	Phenotyping		10.5		assay_6831
sample_6832	Phenotyping		3.25		assay_6832
sample_6833	Phenotyping		3.25		assay_6833
sample_6834	Phenotyping		3.25		assay_6834
sample_6835	Phenotyping		2.0		assay_6835
sample_6836	Phenotyping		2.0		assay_6836
sample_6837	Phenotyping		2.5		assay_6837
sample_6838	Phenotyping		7.75		assay_6838
sample_6839	Phenotyping		7.75		assay_6839
sample_684	Phenotyping	12.3666666666667			assay_684
sample_6840	Phenotyping		8.0		assay_6840
sample_6841	Phenotyping		9.0		assay_6841
sample_6842	Phenotyping		9.0		assay_6842
sample_6843	Phenotyping		9.0		assay_6843
sample_6844	Phenotyping		1.5		assay_6844
sample_6845	Phenotyping		1.5		assay_6845
sample_6846	Phenotyping		1.5		assay_6846
sample_6847	Phenotyping		3.0		assay_6847
sample_6848	Phenotyping		3.0		assay_6848
sample_6849	Phenotyping		3.0		assay_6849
sample_685	Phenotyping	9.18			assay_685
sample_6850	Phenotyping		2.75		assay_6850
sample_6851	Phenotyping		2.75		assay_6851
sample_6852	Phenotyping		2.75		assay_6852
sample_6853	Phenotyping		3.0		assay_6853
sample_6854	Phenotyping		3.0		assay_6854
sample_6855	Phenotyping		3.0		assay_6855
sample_6856	Phenotyping		1.25		assay_6856
sample_6857	Phenotyping		1.25		assay_6857
sample_6858	Phenotyping		1.25		assay_6858
sample_6859	Phenotyping		5.5		assay_6859
sample_686	Phenotyping	13.4444444444444			assay_686
sample_6860	Phenotyping		5.5		assay_6860
sample_6861	Phenotyping		5.5		assay_6861
sample_6862	Phenotyping		3.75		assay_6862
sample_6863	Phenotyping		3.75		assay_6863
sample_6864	Phenotyping		3.75		assay_6864
sample_6865	Phenotyping		3.5		assay_6865
sample_6866	Phenotyping		3.5		assay_6866
sample_6867	Phenotyping		4.75		assay_6867
sample_6868	Phenotyping		5.0		assay_6868
sample_6869	Phenotyping		5.0		assay_6869
sample_687	Phenotyping	10.8611111111111			assay_687
sample_6870	Phenotyping		5.0		assay_6870
sample_6871	Phenotyping		2.75		assay_6871
sample_6872	Phenotyping		2.75		assay_6872
sample_6873	Phenotyping		2.75		assay_6873
sample_6874	Phenotyping		1.75		assay_6874
sample_6875	Phenotyping		1.75		assay_6875
sample_6876	Phenotyping		1.75		assay_6876
sample_6877	Phenotyping		1.5		assay_6877
sample_6878	Phenotyping		1.5		assay_6878
sample_6879	Phenotyping		1.75		assay_6879
sample_688	Phenotyping	8.23333333333333			assay_688
sample_6880	Phenotyping		1.5		assay_6880
sample_6881	Phenotyping		1.5		assay_6881
sample_6882	Phenotyping		1.5		assay_6882
sample_6883	Phenotyping		1.0		assay_6883
sample_6884	Phenotyping		1.0		assay_6884
sample_6885	Phenotyping		1.25		assay_6885
sample_6886	Phenotyping		1.0		assay_6886
sample_6887	Phenotyping		1.0		assay_6887
sample_6888	Phenotyping		1.0		assay_6888
sample_6889	Phenotyping		1.75		assay_6889
sample_689	Phenotyping	6.96			assay_689
sample_6890	Phenotyping		1.75		assay_6890
sample_6891	Phenotyping		1.75		assay_6891
sample_6892	Phenotyping		2.5		assay_6892
sample_6893	Phenotyping		2.5		assay_6893
sample_6894	Phenotyping		2.5		assay_6894
sample_6895	Phenotyping		3.25		assay_6895
sample_6896	Phenotyping		3.25		assay_6896
sample_6897	Phenotyping		3.25		assay_6897
sample_6898	Phenotyping		3.5		assay_6898
sample_6899	Phenotyping		3.5		assay_6899
sample_69	Phenotyping	35.9722222222222			assay_69
sample_690	Phenotyping	16.9			assay_690
sample_6900	Phenotyping		3.5		assay_6900
sample_6901	Phenotyping		9.25		assay_6901
sample_6902	Phenotyping		9.25		assay_6902
sample_6903	Phenotyping		9.25		assay_6903
sample_6904	Phenotyping		3.75		assay_6904
sample_6905	Phenotyping		3.75		assay_6905
sample_6906	Phenotyping		3.75		assay_6906
sample_6907	Phenotyping		1.75		assay_6907
sample_6908	Phenotyping		1.75		assay_6908
sample_6909	Phenotyping		2.25		assay_6909
sample_691	Phenotyping	12.5888888888889			assay_691
sample_6910	Phenotyping		3.25		assay_6910
sample_6911	Phenotyping		3.25		assay_6911
sample_6912	Phenotyping		3.25		assay_6912
sample_6913	Phenotyping		4.5		assay_6913
sample_6914	Phenotyping		4.5		assay_6914
sample_6915	Phenotyping		4.5		assay_6915
sample_6916	Phenotyping		4.0		assay_6916
sample_6917	Phenotyping		3.5		assay_6917
sample_6918	Phenotyping		4.0		assay_6918
sample_6919	Phenotyping		4.75		assay_6919
sample_692	Phenotyping	21.5277777777778			assay_692
sample_6920	Phenotyping		4.75		assay_6920
sample_6921	Phenotyping		5.0		assay_6921
sample_6922	Phenotyping		3.25		assay_6922
sample_6923	Phenotyping		3.25		assay_6923
sample_6924	Phenotyping		3.25		assay_6924
sample_6925	Phenotyping		2.0		assay_6925
sample_6926	Phenotyping		2.0		assay_6926
sample_6927	Phenotyping		2.0		assay_6927
sample_6928	Phenotyping		4.0		assay_6928
sample_6929	Phenotyping		3.5		assay_6929
sample_693	Phenotyping	18.5277777777778			assay_693
sample_6930	Phenotyping		4.0		assay_6930
sample_6931	Phenotyping		3.75		assay_6931
sample_6932	Phenotyping		3.75		assay_6932
sample_6933	Phenotyping		3.75		assay_6933
sample_6934	Phenotyping		6.5		assay_6934
sample_6935	Phenotyping		6.5		assay_6935
sample_6936	Phenotyping		6.75		assay_6936
sample_6937	Phenotyping		5.25		assay_6937
sample_6938	Phenotyping		5.25		assay_6938
sample_6939	Phenotyping		5.25		assay_6939
sample_694	Phenotyping	14.1166666666667			assay_694
sample_6940	Phenotyping		4.25		assay_6940
sample_6941	Phenotyping		6.0		assay_6941
sample_6942	Phenotyping		4.25		assay_6942
sample_6943	Phenotyping		5.0		assay_6943
sample_6944	Phenotyping		5.0		assay_6944
sample_6945	Phenotyping		5.25		assay_6945
sample_6946	Phenotyping		4.0		assay_6946
sample_6947	Phenotyping		4.0		assay_6947
sample_6948	Phenotyping		4.0		assay_6948
sample_6949	Phenotyping		4.25		assay_6949
sample_695	Phenotyping	17.8333333333333			assay_695
sample_6950	Phenotyping		4.25		assay_6950
sample_6951	Phenotyping		5.0		assay_6951
sample_6952	Phenotyping		3.25		assay_6952
sample_6953	Phenotyping		3.25		assay_6953
sample_6954	Phenotyping		3.25		assay_6954
sample_6955	Phenotyping		5.0		assay_6955
sample_6956	Phenotyping		5.0		assay_6956
sample_6957	Phenotyping		5.0		assay_6957
sample_6958	Phenotyping		5.25		assay_6958
sample_6959	Phenotyping		5.25		assay_6959
sample_696	Phenotyping	22.5			assay_696
sample_6960	Phenotyping		5.25		assay_6960
sample_6961	Phenotyping		3.25		assay_6961
sample_6962	Phenotyping		3.25		assay_6962
sample_6963	Phenotyping		3.25		assay_6963
sample_6964	Phenotyping		1.75		assay_6964
sample_6965	Phenotyping		1.75		assay_6965
sample_6966	Phenotyping		1.75		assay_6966
sample_6967	Phenotyping		3.75		assay_6967
sample_6968	Phenotyping		3.75		assay_6968
sample_6969	Phenotyping		3.75		assay_6969
sample_697	Phenotyping	10.6111111111111			assay_697
sample_6970	Phenotyping		2.5		assay_6970
sample_6971	Phenotyping		2.5		assay_6971
sample_6972	Phenotyping		2.5		assay_6972
sample_6973	Phenotyping		3.5		assay_6973
sample_6974	Phenotyping		3.5		assay_6974
sample_6975	Phenotyping		3.5		assay_6975
sample_6976	Phenotyping		5.25		assay_6976
sample_6977	Phenotyping		5.25		assay_6977
sample_6978	Phenotyping		5.25		assay_6978
sample_6979	Phenotyping		5.5		assay_6979
sample_698	Phenotyping	21.0			assay_698
sample_6980	Phenotyping		4.25		assay_6980
sample_6981	Phenotyping		5.5		assay_6981
sample_6982	Phenotyping		5.5		assay_6982
sample_6983	Phenotyping		5.5		assay_6983
sample_6984	Phenotyping		5.5		assay_6984
sample_6985	Phenotyping		5.5		assay_6985
sample_6986	Phenotyping		6.0		assay_6986
sample_6987	Phenotyping		5.5		assay_6987
sample_6988	Phenotyping		4.5		assay_6988
sample_6989	Phenotyping		4.5		assay_6989
sample_699	Phenotyping	25.6666666666667			assay_699
sample_6990	Phenotyping		4.5		assay_6990
sample_6991	Phenotyping		4.25		assay_6991
sample_6992	Phenotyping		4.25		assay_6992
sample_6993	Phenotyping		4.75		assay_6993
sample_6994	Phenotyping		3.25		assay_6994
sample_6995	Phenotyping		3.25		assay_6995
sample_6996	Phenotyping		3.25		assay_6996
sample_6997	Phenotyping		4.25		assay_6997
sample_6998	Phenotyping		4.25		assay_6998
sample_6999	Phenotyping		5.5		assay_6999
sample_7	Phenotyping	10.3888888888889			assay_7
sample_70	Phenotyping	7.38			assay_70
sample_700	Phenotyping	11.7333333333333			assay_700
sample_7000	Phenotyping		3.5		assay_7000
sample_7001	Phenotyping		3.5		assay_7001
sample_7002	Phenotyping		3.75		assay_7002
sample_7003	Phenotyping		6.75		assay_7003
sample_7004	Phenotyping		6.75		assay_7004
sample_7005	Phenotyping		6.75		assay_7005
sample_7006	Phenotyping		3.25		assay_7006
sample_7007	Phenotyping		3.25		assay_7007
sample_7008	Phenotyping		3.25		assay_7008
sample_7009	Phenotyping		1.75		assay_7009
sample_701	Phenotyping	12.4833333333333			assay_701
sample_7010	Phenotyping		1.75		assay_7010
sample_7011	Phenotyping		2.0		assay_7011
sample_7012	Phenotyping		3.0		assay_7012
sample_7013	Phenotyping		3.0		assay_7013
sample_7014	Phenotyping		3.0		assay_7014
sample_7015	Phenotyping		7.75		assay_7015
sample_7016	Phenotyping		6.75		assay_7016
sample_7017	Phenotyping		7.75		assay_7017
sample_7018	Phenotyping		6.75		assay_7018
sample_7019	Phenotyping		6.75		assay_7019
sample_702	Phenotyping	15.5222222222222			assay_702
sample_7020	Phenotyping		6.75		assay_7020
sample_7021	Phenotyping		2.0		assay_7021
sample_7022	Phenotyping		2.0		assay_7022
sample_7023	Phenotyping		2.0		assay_7023
sample_7024	Phenotyping		2.5		assay_7024
sample_7025	Phenotyping		2.5		assay_7025
sample_7026	Phenotyping		2.5		assay_7026
sample_7027	Phenotyping		1.5		assay_7027
sample_7028	Phenotyping		1.5		assay_7028
sample_7029	Phenotyping		1.75		assay_7029
sample_703	Phenotyping	5.44444444444444			assay_703
sample_7030	Phenotyping		6.75		assay_7030
sample_7031	Phenotyping		6.75		assay_7031
sample_7032	Phenotyping		6.75		assay_7032
sample_7033	Phenotyping		6.25		assay_7033
sample_7034	Phenotyping		5.25		assay_7034
sample_7035	Phenotyping		6.25		assay_7035
sample_7036	Phenotyping		4.5		assay_7036
sample_7037	Phenotyping		4.75		assay_7037
sample_7038	Phenotyping		4.5		assay_7038
sample_7039	Phenotyping		6.0		assay_7039
